gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Raph1	9421.94393917004	2.16502148778195	0.0511886452741615	42.2949557697084	0	0
Cab39	7619.85994662201	1.29456342218678	0.0313058858641687	41.3520776190037	0	0
Arl4c	2868.90735592705	3.81741056057025	0.0623916099618204	61.1846779223401	0	0
Lrrfip1	5520.98234802258	1.13742783982287	0.0291865149097364	38.971005731261	0	0
Ramp1	3355.44374095136	4.120357741259	0.0715792009816381	57.5636174300965	0	0
Klhl30	1330.4496026432	3.32634101843622	0.0715413132144051	46.495386637192	0	0
Gpc1	52020.1233904768	1.41058798422311	0.0367742249053373	38.3580616003243	0	0
Mcm6	4794.08885022841	-1.88314036235561	0.0365520108370989	-51.5194737369767	0	0
Atp2b4	4474.27020169736	1.9281091610112	0.0507174728074137	38.0166647563985	0	0
Fmod	56835.7297894334	-0.882082261546266	0.0232554074493853	-37.9302002541168	0	0
Cfh	12222.7930421539	2.68122129814485	0.051762606159934	51.7984216223681	0	0
Optn	2140.18093242744	1.85651578533134	0.0466801413512354	39.7709975075345	0	0
Fam102a	9863.5740596952	3.72369521753516	0.0756234761330596	49.2399372250928	0	0
Ptgs1	2019.41870014313	2.34440083992688	0.0478093456538994	49.0364552758875	0	0
Fkbp7	3826.99341364201	1.99276292973538	0.0508347797832369	39.2007782512811	0	0
Slc39a13	4066.32633260113	1.52421598773065	0.0383811767930005	39.7125913035741	0	0
Fgf7	2262.28655382267	-1.96630290182031	0.0489989828200261	-40.1294636879008	0	0
Timp1	7650.17297937387	1.97891333039096	0.0382205531841305	51.7761561654377	0	0
Srpx2	10389.335844126	1.86469896834086	0.0365937310546323	50.9567872583686	0	0
Armcx3	3028.42683870777	1.1851284960333	0.0295853781039166	40.0579127929551	0	0
Car3	3552.15809316111	5.18902601255073	0.0895492881278905	57.9460330844839	0	0
Dchs2	1771.18885166392	3.10412395002038	0.0781318452364	39.729305517211	0	0
Sfrp2	5214.57694482745	-1.75882830486166	0.0416181776810389	-42.261060019045	0	0
Bglap2	13357.0100118723	6.99509270308867	0.105847104568067	66.0867647880754	0	0
Bglap	13478.3857760629	7.04738220412151	0.138481671878627	50.8903604969345	0	0
Itga10	7494.87736589651	2.1203410417359	0.0428376876244208	49.4970937816714	0	0
Sgms2	16734.7407738608	4.51233882831345	0.06988530537533	64.5677772183898	0	0
Tpm2	2265.07570654534	-1.70291452664175	0.0356604414965221	-47.7536018954739	0	0
Klf4	13390.3928783763	2.30426284382789	0.0354856396843391	64.9350797766465	0	0
Gpr153	3749.62716426346	2.21257157687094	0.0568984592794753	38.886317923007	0	0
Cgref1	6237.8172724578	3.59966134013087	0.0623853720575653	57.7004067044648	0	0
Sorcs2	4108.4382943406	2.53748078944665	0.0574839555766529	44.1424178971645	0	0
Uso1	5915.40131063469	1.09044664452659	0.0282906443191042	38.5444259320115	0	0
