gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Mmp13	2693.92093681496	4.77175678938437	0.117700121830094	40.541646985486	0	0
C1qtnf3	1934.22767142402	-1.63677629031086	0.0554345639711241	-29.5262769842198	1.32448107712675e-191	9.05547712431558e-188
Colec12	11185.482536268	0.818921048213687	0.0280774735991819	29.166479146384	5.16381668168905e-187	2.35366764351387e-183
Cst3	6871.99104256042	0.775865595190125	0.0302243591363183	25.6702083141219	2.51533689117303e-145	8.598679162475e-142
Gas6	5270.61115819838	0.981028640179789	0.0389212046885425	25.2055055343285	3.48593650235066e-140	9.53333914662859e-137
Cyp26b1	3580.58646149551	-1.38879340248453	0.0552940672079996	-25.1164993390758	3.28433145278783e-139	7.48499138090347e-136
Tuba1b	34089.7680103684	0.693976696223425	0.0290232975940425	23.9110216189175	2.35224914382425e-126	4.59495068466469e-123
Eln	634.894211547686	2.53007870633446	0.106751676214411	23.7005993353472	3.55474388886953e-124	6.07594599205025e-121
Igf2	1661.19141725891	1.74216766212388	0.0743932623287061	23.4183527861182	2.77887476753485e-121	4.22203706347462e-118
Adamts18	792.584289372391	2.3658461501117	0.106631880063835	22.1870433935459	4.58140999906626e-109	6.26462003272321e-106
Timp4	358.191219979345	5.23952030379877	0.247222479306416	21.1935432348154	1.09536185561806e-99	1.36163436488375e-96
Pmp22	2007.40230477856	1.02520690550763	0.049397326812689	20.7542993043963	1.12104467313226e-95	1.27743040503421e-92
Top2a	9418.74211339514	0.990020626280463	0.048033725529006	20.6109481489755	2.18901768749028e-94	2.30250983528785e-91
Synpo	3237.90408297045	0.911708267107148	0.0449269582114855	20.293122512667	1.47896968286553e-91	1.44453081739309e-88
Cfh	12222.7930421539	0.976899384335851	0.0490109376780741	19.9322728888104	2.1363612462676e-88	1.94750691209755e-85
Mcm6	4794.08885022841	0.750242994173811	0.0379137068518386	19.788173103349	3.76441400202235e-87	3.21716231647835e-84
Ube2c	1381.29587480996	1.11634362913385	0.0564826575148002	19.7643609251447	6.03578667689145e-87	4.85490276587139e-84
Ptgis	743.907196741874	1.76169846012603	0.0896763302307514	19.6450775315282	6.36993751383406e-86	4.83902919800927e-83
Net1	1072.99773162511	1.23625058791605	0.0631111385309488	19.5884691148426	1.93934435713215e-85	1.39571551260132e-82
Btg2	1206.45818960166	-0.847090159576555	0.0434747605436174	-19.4846423300408	1.48211428474982e-84	1.01332153648345e-81
Tk1	1768.43113229907	0.931860721557406	0.047962732356997	19.4288497707213	4.40114116748851e-84	2.86577163448752e-81
Tcf19	1995.63477608067	1.04562956737132	0.053991479982716	19.3665661268417	1.47791563334227e-83	9.18591744105552e-81
Cyp51	8712.99696379467	-0.784375274192518	0.0408939679657101	-19.1807083834521	5.3644524954388e-82	3.18928362707088e-79
Loxl4	9298.15841723444	1.29402879544642	0.0682079925480791	18.9718058999358	2.91710962964726e-80	1.66202321149153e-77
Cpe	13628.3059495075	1.22492113855919	0.0656301146051971	18.6640103545118	9.71583624050856e-78	5.31417379010856e-75
Hmgcr	4850.80735197238	-0.781660220199031	0.0421149803363836	-18.5601468635555	6.7519827811515e-77	3.55102355959483e-74
Prss35	3243.54612717455	1.20552088698625	0.0650003684630362	18.5463700512989	8.7248848255866e-77	4.41866944833597e-74
Carhsp1	4959.94068814767	0.748564058138304	0.0405042115957536	18.4811413096801	2.92919065316573e-76	1.43049117826386e-73
Vcan	1841.71430250058	-1.15588857502029	0.0628008802147203	-18.4056110530335	1.18441090601624e-75	5.58470163064346e-73
Birc5	1766.26851887769	1.0108893063161	0.054929968218642	18.4032385071184	1.23743294685292e-75	5.64021937175563e-73
Rpa1	4298.60478825466	0.600526148957278	0.0326395657624731	18.3987174745972	1.34510854782258e-75	5.9332304138471e-73
Lama4	7116.90755090101	-0.571068265121417	0.0311935854735178	-18.3072338896801	7.24583078600997e-75	3.09623406774689e-72
Spns2	3464.70109147658	1.51071871771708	0.0826505429122703	18.2783883140445	1.23007532397106e-74	5.09698484241826e-72
Dock1	3300.93533715601	0.663561370388206	0.0363483633872569	18.2556051649038	1.86730269771044e-74	7.50985208485077e-72
Angptl2	4091.38107722991	-0.604409353449194	0.0332668930895329	-18.1684941789579	9.1680015421915e-74	3.58180723108362e-71
Egr1	2589.12835980362	-0.82510438349758	0.045608637545114	-18.0909675865986	3.75437218748115e-73	1.42603570254492e-70
Igsf3	2281.31361550288	0.801154266869569	0.0446268375891818	17.9522975444664	4.60454814172402e-72	1.70169165648471e-69
Timp3	11602.5424305385	-1.50864685755911	0.0841924072591248	-17.9190369615617	8.37656874833516e-72	3.0142421332825e-69
Aldh3a1	670.275863208794	1.58674108213593	0.0887293802546642	17.8829275892809	1.60199750167375e-71	5.61684970202227e-69
Selenbp1	471.727240837883	2.15122438180252	0.121224524647381	17.7457852531079	1.85784894398368e-70	6.3510566150082e-68
Egr3	730.978773829982	-1.36604546364002	0.0770267089512878	-17.7346985511729	2.26306739541241e-70	7.54760574752908e-68
Rerg	2206.27511607996	1.18898360858031	0.0670883736190792	17.7226476726241	2.80398807281582e-70	9.12898402563895e-68
Ltbp3	3561.74652570364	0.623806717571785	0.0352651437299311	17.6890450907855	5.09312083573144e-70	1.6196124257626e-67
Cdo1	449.798518924823	1.87545226042138	0.106035474275518	17.6870266600428	5.27883929758093e-70	1.64051928534367e-67
Selenop	987.364219223106	1.38461694445739	0.0784487789161984	17.6499489678033	1.01848190647888e-69	3.0948270198205e-67
Podnl1	565.063149873696	1.1913155631318	0.0675091223812683	17.646734561348	1.07812467587504e-69	3.20484278650334e-67
Sema3a	9523.95016763513	-0.751473880843632	0.0426833297286148	-17.605793306698	2.22370006858236e-69	6.46954781655217e-67
Egr2	544.284350266663	-1.4175498444611	0.0805264471355858	-17.6035314469333	2.31432819348673e-69	6.59294244119533e-67
Adamts9	2295.04704014756	1.03585119079277	0.0591180214185081	17.5217499831358	9.77711807303501e-69	2.72841454144246e-66
Fam111a	4409.10633601792	0.68910059044272	0.0393687855339811	17.5037299499098	1.34186735468631e-68	3.66973884159613e-66
Nbl1	1862.15235221676	1.04907123561271	0.060031590158141	17.4753197916155	2.20903622020131e-68	5.92281593628091e-66
Cped1	1962.04603177892	0.70236874251432	0.0403467950916084	17.4082908176368	7.13834378517226e-68	1.87710986381626e-65
Bgn	86087.7552432736	0.696097051218838	0.0401572742359085	17.3342704270598	2.59336943462072e-67	6.69089314132146e-65
Tubb5	43416.8254253286	0.421885239137434	0.0244373896628584	17.2639240507199	8.79274125089329e-67	2.2265174789762e-64
Armcx3	3028.42683870777	-0.48587141167703	0.0286383473872976	-16.965762901966	1.47175754102159e-64	3.65905683925985e-62
Tnfrsf12a	1448.75159986221	-0.985052723961312	0.0585795474907652	-16.8156424239467	1.87449470184572e-63	4.57711438447113e-61
Zmat3	3980.79470079102	-0.43228787179243	0.0259507131466035	-16.6580343804158	2.64577818104892e-62	6.34708260485314e-60
Pimreg	1294.04258801407	1.04333996980108	0.0628773721227123	16.5932502357904	7.79835015986032e-62	1.83852827734362e-59
Slc1a4	2552.76689881663	-0.786985043665162	0.0474713718472808	-16.578097767997	1.00355435642699e-61	2.32586479148859e-59
Ctnnb1	38499.416998587	0.559318602724131	0.0340521319747376	16.4253622398467	1.25929549805683e-60	2.86993444007152e-58
Tubb4b	9077.7543297109	0.520123486625949	0.0316801772203281	16.4179475073202	1.42299363762338e-60	3.18983852473149e-58
Rab31	6732.61691792365	0.5523182801033	0.0337006988190991	16.3889266233935	2.29460651207969e-60	5.0607176526093e-58
Vat1	7902.37443229996	-0.560320254911762	0.0343339685470204	-16.3197054877127	7.14796162309162e-60	1.55144805133579e-57
Lrp5	3145.37476587942	0.781284241805943	0.0480184967071209	16.2704852376206	1.59885704719902e-59	3.41605800990615e-57
Bglap	13478.3857760629	1.79489048013279	0.110685592642166	16.2161166353011	3.87961854710806e-59	8.16152369433162e-57
Tcf23	350.821655648351	1.51842667419913	0.0941089050348622	16.1347820765382	1.45319610361462e-58	3.0107581092161e-56
Ncaph	1426.4234520133	0.932894604612082	0.0578652006516819	16.121858977516	1.79138389235645e-58	3.65602736478838e-56
Samd5	1002.31708665009	1.13430139277703	0.0705588662728523	16.0759583124631	3.76131502817523e-58	7.56356201401001e-56
Gid4	2758.51209508954	0.514104060632008	0.031991278240735	16.0701318891782	4.13206278129234e-58	8.1886705031002e-56
Col13a1	107.983189414915	3.29929090023424	0.205454755720094	16.0584790976029	4.98628237477326e-58	9.74034645609279e-56
Cyb5r1	2195.42740923871	-1.45794571266634	0.0911524610285232	-15.994584196801	1.39385814028037e-57	2.68445298735124e-55
Xaf1	1100.51991107951	-1.11566157377407	0.0699676713339055	-15.9453866693636	3.06735696817086e-57	5.82542210871783e-55
Kcnt2	668.394071467215	-1.06001583408847	0.0664939401220324	-15.9415404192184	3.26212296147097e-57	6.11044785961015e-55
Adamts14	505.428100918313	-1.03330015685703	0.0649100140747511	-15.9189636851268	4.68065254070244e-57	8.64908687048177e-55
B4galnt3	231.720653907563	2.23996311069052	0.140776930534211	15.9114359305211	5.27887274197737e-57	9.62444078317313e-55
Dapk2	133.15161954661	3.82945108944269	0.241172252358989	15.8784895525315	8.93030629402112e-57	1.60675010874269e-54
Bglap2	13357.0100118723	1.25592949661625	0.0792501453188509	15.8476617495553	1.45909676928108e-56	2.5911284705389e-54
Rad21	8864.59352701769	0.521136708090997	0.0328902796027777	15.8447028844043	1.52942152462447e-56	2.68119358047628e-54
Sema3c	1044.22140889093	-0.965459301548184	0.0609578646474471	-15.8381417579498	1.69763836621552e-56	2.93841861007988e-54
Islr	2734.18248502906	0.657241636877112	0.0415117517567782	15.8326644639803	1.85209314774091e-56	3.16569021277615e-54
Eps8	1110.46471806723	-1.56393944798681	0.0991704328721155	-15.7702190329609	4.98765130759971e-56	8.41989431853313e-54
Ehf	162.12495881099	2.29110189221943	0.145446418125041	15.7522056696491	6.63269650372186e-56	1.10604258526698e-53
Slc7a5	5617.5126931653	-1.33575658790184	0.0848629704520373	-15.7401582903203	8.0242700795043e-56	1.32197432611014e-53
Tgfbi	618.452735717081	-1.03697780981968	0.0659861622104664	-15.7150798755682	1.19230842079902e-55	1.9409077792864e-53
Zfp365	2148.01406227429	-0.742289796440205	0.0472744071250271	-15.7017261893325	1.47181996503912e-55	2.36772543552293e-53
Egln1	2525.79608127724	0.772395477313108	0.0492819634499778	15.6729850688093	2.31449011378505e-55	3.68003928091823e-53
Racgap1	4828.97348550096	0.748387820931524	0.047775768668882	15.6645898492676	2.64128049322961e-55	4.15136430625537e-53
Slc16a4	428.82075966457	-1.29831314336266	0.0829074660826428	-15.6597855984224	2.84855886241513e-55	4.42627203234824e-53
Adarb1	1283.01270721017	1.14676193211373	0.0732682387926054	15.6515558584638	3.241955736526e-55	4.98095536418613e-53
Tspan4	3370.47803543743	0.774297473430675	0.0497326207263708	15.5692071345056	1.1785908215431e-54	1.79067232153116e-52
Selenow	2973.95424165948	0.680561795675756	0.0437497601799564	15.5557834574725	1.45365489478845e-54	2.16057359036275e-52
Col6a2	50022.6035059829	-0.435713552849189	0.0280093823887112	-15.5559857337232	1.44906934336256e-54	2.16057359036275e-52
Npnt	64003.9717453692	-0.614732991776618	0.0396703899631686	-15.4960158533193	3.69080679231945e-54	5.42667656754583e-52
Flot2	3625.11400407771	0.46228165422836	0.0299469006842385	15.4367111008475	9.27086756961451e-54	1.34861535262669e-51
Galnt10	6789.01428530377	0.504100165591339	0.0326882766068635	15.4214359984183	1.17463143112311e-53	1.69072738833446e-51
Eda2r	1370.791013446	-0.891503996111399	0.0580398877451487	-15.3601950442421	3.0266270242059e-53	4.31105186760328e-51
Gria3	1908.5390535451	-0.722957733559005	0.0471375338245012	-15.3371989347314	4.31412667221549e-53	6.08158434184275e-51
Tpx2	3870.93064654807	0.755265339176832	0.0492983719117812	15.3202896949288	5.59675091304185e-53	7.80918081478921e-51
Tacc3	2471.60736975423	0.721636839884236	0.0471398218635317	15.3084337478693	6.71618445263699e-53	9.2764753742786e-51
Sqle	5684.47151563251	-0.545753297040516	0.0358877993032659	-15.2072099052017	3.1675832260828e-52	4.33135330334562e-50
Adam12	3493.28684591972	1.8543880174778	0.122483967059831	15.1398428871264	8.84246920680793e-52	1.1971477617217e-49
Slc3a2	6514.53099802863	-1.14036751805652	0.0754523892491584	-15.1137363495649	1.31468915140556e-51	1.7624568094431e-49
Slc7a1	3945.53660448387	-0.959612098722312	0.0635095669948676	-15.1097251033039	1.39721404779756e-51	1.85490338733823e-49
Impact	2199.66696363275	-0.587743051419946	0.0390507111044067	-15.0507643727292	3.41268266295321e-51	4.48702141665597e-49
Fam198b	949.553714575437	-1.13989538454415	0.0760939176147546	-14.980111686655	9.90504494610982e-51	1.28991985326767e-48
Ddx59	936.574911868966	1.44167902592154	0.0962924540960176	14.9718795668452	1.12107517985046e-50	1.44618698200709e-48
Tars	5270.92445671761	-0.590862027886601	0.0395519544282216	-14.9388832088915	1.84033633091166e-50	2.35184663447533e-48
Ccnb2	1402.89271024092	0.946495724882462	0.0634672189587032	14.913143200718	2.70703355833689e-50	3.42740526636098e-48
Pkm	26960.5116910593	0.457267089914222	0.0307829466331055	14.8545587712664	6.49944427969604e-50	8.15352303491409e-48
Bnip3	1964.43774397187	1.53406943229412	0.103853310051649	14.7715025311297	2.23670370587195e-49	2.78042604309937e-47
Mcm5	2322.45591144488	0.741072503103656	0.0502699968605551	14.7418450245647	3.47168856149979e-49	4.27674499008542e-47
Ckap2l	2306.99401830717	0.841761692854973	0.0573490331780407	14.6778706842662	8.93525181050788e-49	1.09089851122218e-46
Lhfpl2	4326.97364949074	-0.464748573296494	0.0317272951043635	-14.6482255032379	1.38280124715012e-48	1.67331188084343e-46
Cux1	3446.26944265689	0.537473210357226	0.036706585463193	14.6424191619831	1.50612468866312e-48	1.80655692919118e-46
Klf6	3338.96138199055	-0.438831132192862	0.030012681336808	-14.6215237241957	2.04765737873818e-48	2.43475365190138e-46
Incenp	3048.16383140266	0.693199619871469	0.0477400682566701	14.5202896683043	9.01285717440338e-48	1.0624293879551e-45
Steap3	690.132034581214	1.04618137873104	0.0722278048564433	14.4844687002517	1.5189257782547e-47	1.77519581981665e-45
Samhd1	7444.51494575608	0.604418670698513	0.0417324898533138	14.4831682179279	1.54794502720389e-47	1.79377968660898e-45
Ifitm1	1275.12601756877	1.58233283302987	0.109717607984009	14.421867757639	3.77000416818953e-47	4.33201991561543e-45
Itgbl1	580.57529838293	1.27250216077213	0.0883867455517453	14.3969794659671	5.40547872546208e-47	6.15954300766404e-45
Filip1l	776.701437565345	0.989373028214329	0.0687617581714583	14.3884195885061	6.11779594247901e-47	6.91361501797173e-45
Lamb1	2834.00188381259	-0.869994301553934	0.0606055495032668	-14.3550270343979	9.90868810098575e-47	1.11058525485967e-44
Stmn1	3512.91502812827	0.789229129075395	0.0551006229832974	14.3234157137322	1.5625079434327e-46	1.73705151369908e-44
Itga5	2805.94527866891	-0.472992105379619	0.0330412053723437	-14.3152194373491	1.75808335380422e-46	1.93871224031604e-44
Kat2b	2030.09600000641	0.688414039687318	0.0481881107373149	14.2859728085218	2.67645737382275e-46	2.92783025037218e-44
Adgrf5	931.916788776791	1.06414400676468	0.0745130979629245	14.2813013531415	2.86206484236744e-46	3.10602179797876e-44
Atf3	159.378046183471	-2.32349125292006	0.162838079991601	-14.2687217451833	3.42804516071434e-46	3.6909519313077e-44
Lig1	1547.9591641568	0.729946540877693	0.0511701912482455	14.2650735334651	3.61211002658844e-46	3.85874941434143e-44
Bicc1	9196.40809501675	0.459452275144368	0.0322179468318601	14.2607558930484	3.8426953942754e-46	4.07325711793192e-44
Bcat1	3731.11518969328	-0.858831145473851	0.060572440748229	-14.1785791502708	1.24338589693358e-45	1.30785067343614e-43
Kank2	5361.9657191352	0.395596137327508	0.027909036275149	14.1744821794423	1.31811837060292e-45	1.37587409157437e-43
Inhba	2938.1301277651	-0.970255402259968	0.0687293485897657	-14.1170463880178	2.98231275921602e-45	3.08940489920605e-43
Arl14ep	2279.48458378488	-0.741936300114246	0.0525917318851728	-14.1074703859186	3.41613576497978e-45	3.51219853010027e-43
Rhpn2	383.6945451858	1.42023046214044	0.100745417432988	14.0972214749631	3.95018861161889e-45	4.03096112502065e-43
Vdr	2411.59433419367	1.13110290070943	0.0804204600078458	14.0648648440841	6.2442042612913e-45	6.32468511621461e-43
Fabp5	1327.719465879	-1.05321176280825	0.0751505480824027	-14.0146917046221	1.26747489372304e-44	1.27437144829183e-42
Aurkb	1340.57445174071	0.899768158152654	0.0644323514727092	13.9645401353039	2.56556063478532e-44	2.56069168759521e-42
Uhrf1	3719.93168908157	0.67204332296129	0.0482784060236208	13.9201638644094	4.77807393050533e-44	4.73444803809637e-42
Atp1b3	3961.61479996399	0.484081299608852	0.0348019635847888	13.909597325722	5.53904092295666e-44	5.44898169643952e-42
Fhl2	1201.05238273296	0.799610247823809	0.0575563233346429	13.8926568185172	7.01829180022541e-44	6.85486586259159e-42
Cxcl12	4050.26519819587	0.635470462286277	0.0457934897160559	13.8768734644713	8.74772144576518e-44	8.48342858506334e-42
Ccng1	14571.1282830106	-0.390960988550347	0.0281817820742832	-13.8728270454945	9.25556877934851e-44	8.91272165414166e-42
Rrm1	4702.22192803321	0.582108423814437	0.0420604758141223	13.8397964489738	1.46621190130012e-43	1.40202668100545e-41
Plcb1	592.954953080677	-1.19571914819356	0.0864930505174862	-13.8244534218598	1.81485710221081e-43	1.72335805664101e-41
Mcm2	3689.6914957346	0.578988438580083	0.0419900745720569	13.7886975548594	2.98093227833895e-43	2.81112192924185e-41
Lifr	12061.1854655232	0.67683280781332	0.049296477899949	13.7298410889923	6.72809211650153e-43	6.30136517815356e-41
Igfbp4	9310.61933024044	0.764560059162563	0.055722131472145	13.7209406561334	7.60720093618232e-43	7.07624936063653e-41
Gprin3	1278.43800620442	1.08178407147406	0.0788958851551576	13.7115398267807	8.66002495337583e-43	8.00116089273385e-41
Col8a2	17531.7604844501	0.516738269843667	0.0377723290309003	13.680339102758	1.33070672507087e-42	1.2212136750751e-40
Zfp395	1806.12039733517	0.701059879279725	0.0514414515990784	13.6283066960009	2.71814137406594e-42	2.47785767659851e-40
E2f1	1270.24996084973	0.730221637202357	0.0536773423972395	13.6039081778369	3.79594818697471e-42	3.43746990123789e-40
Dusp8	563.509797546579	-0.850818813559742	0.0626206913164012	-13.5868639530158	4.79175873836036e-42	4.31069138081182e-40
Pdlim1	2355.75321678886	0.676691778844736	0.0498196325013393	13.5828336113588	5.06291620560669e-42	4.52485726767751e-40
Pdzd2	1581.08861015677	1.31024917995285	0.0966072658997782	13.5626359751462	6.66954853760463e-42	5.92203939631206e-40
Ptgfr	9352.04806248881	0.654179492090293	0.0482434567587928	13.5599630714908	6.9170904755335e-42	6.10221259112549e-40
